service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S43148,V10125,2022-10-16,Battery,10943.0,Malfunction
S43149,V19752,2023-09-19,AC,13519.0,Wear & Tear
S43150,V18342,2023-08-27,Brake Pad,11867.0,Leakage
S43151,V10797,2022-10-29,Suspension,7316.0,Overheating
S43152,V11520,2023-10-18,Engine,2259.0,Overheating
S43153,V14116,2023-02-18,Brake Pad,5137.0,Leakage
S43154,V11745,2024-09-27,AC,6135.0,Discharge
S43155,V19550,2024-07-26,Unknown,9558.0,Overheating
S43156,V14256,2024-05-03,Transmission,13314.0,Discharge
S43157,V17551,2023-06-02,Battery,9646.0,Overheating
S43158,V18714,2023-08-26,Brake Pad,8378.0,Wear & Tear
S43159,V17722,2023-08-22,Suspension,13390.0,Wear & Tear
S43160,V17149,2023-03-20,Engine,4094.0,Malfunction
S43161,V15397,2024-02-25,Suspension,12911.0,Leakage
S43162,V16909,2023-06-22,Battery,11715.0,Discharge
S43163,V16305,2023-07-18,Engine,12834.0,Leakage
S43164,V14501,2023-07-30,Transmission,6111.0,Malfunction
S43165,V17605,2022-06-17,Engine,4534.0,Leakage
S43166,V11591,2023-05-22,Suspension,10879.0,Discharge
S43167,V15204,2024-05-01,AC,8957.0,Leakage
S43168,V10227,2022-08-25,AC,7861.0,Discharge
S43169,V16923,2023-10-17,Brake Pad,13221.0,Overheating
S43170,V11056,2022-06-04,AC,12440.0,Discharge
S43171,V19412,2024-07-19,AC,9713.0,Wear & Tear
S43172,V10122,2023-05-19,Transmission,1729.0,Malfunction
S43173,V16621,2022-09-01,Brake Pad,10648.0,Overheating
S43174,V18651,2023-10-04,Brake Pad,2094.0,Malfunction
S43175,V19459,2022-11-25,Transmission,13745.0,Leakage
S43176,V12019,2024-09-22,Brake Pad,9937.0,Overheating
S43177,V15275,2022-10-21,Suspension,11567.0,Overheating
S43178,V13241,2022-01-05,Transmission,9621.0,Discharge
S43179,V15583,2023-08-22,Brake Pad,7464.0,Leakage
S43180,V17186,2024-05-22,Engine,14670.0,Leakage
S43181,V16498,2022-03-15,Brake Pad,3340.0,Overheating
S43182,V17803,2023-11-12,Engine,7514.0,Discharge
S43183,V14473,2024-09-11,AC,0.0,Discharge
S43184,V19218,2023-02-01,Engine,6756.0,Malfunction
S43185,V17417,2022-04-18,AC,3874.0,Discharge
S43186,V17312,2022-08-05,Battery,13534.0,Discharge
S43187,V19555,2022-02-11,Brake Pad,12228.0,Leakage
S43188,V16213,2023-01-01,Transmission,10010.0,Leakage
S43189,V10305,2022-11-21,Brake Pad,3967.0,Leakage
S43190,V15029,2022-03-08,AC,4665.0,Wear & Tear
S43191,V14450,2024-09-19,Transmission,3405.0,Wear & Tear
S43192,V13853,2023-04-11,Transmission,12826.0,Leakage
S43193,V16010,2022-05-18,Battery,10308.0,Wear & Tear
S43194,V16935,2024-08-05,Suspension,11697.0,Wear & Tear
S43195,V17827,2023-06-20,AC,3943.0,Leakage
S43196,V11381,2023-06-22,Transmission,6706.0,Malfunction
S43197,V14174,2023-04-03,AC,13966.0,Discharge
S43198,V10156,2022-09-09,AC,3468.0,Leakage
S43199,V17735,2022-08-13,AC,8116.0,Wear & Tear
S43200,V15286,2023-07-22,Transmission,6970.0,Discharge
S43201,V17488,2024-06-25,Engine,8680.0,Malfunction
S43202,V18733,2023-07-25,AC,5908.0,Discharge
S43203,V15309,2023-10-11,Suspension,0.0,Discharge
S43204,V16613,2024-08-05,Brake Pad,14429.0,Overheating
S43205,V11507,2024-06-02,Battery,8189.0,Leakage
S43206,V12988,2023-03-06,AC,10794.0,Wear & Tear
S43207,V19943,2024-04-20,Brake Pad,2114.0,Overheating
S43208,V13812,2023-12-03,Battery,3340.0,Overheating
S43209,V12046,2022-07-23,AC,9745.0,Wear & Tear
S43210,V13980,2022-11-30,Brake Pad,8303.0,Wear & Tear
S43211,V11868,2022-11-23,Engine,9421.0,Malfunction
S43212,V17788,2022-06-04,Battery,4303.0,Wear & Tear
S43213,V16530,2023-03-25,Engine,13084.0,Overheating
S43214,V14619,2022-09-13,Transmission,11922.0,Malfunction
S43215,V10863,2022-11-13,Transmission,10688.0,Malfunction
S43216,V13785,2023-09-10,Brake Pad,9362.0,Overheating
S43217,V15927,2022-12-17,Engine,13144.0,Leakage
S43218,V13190,2023-05-28,Unknown,14971.0,Malfunction
S43219,V18644,2022-09-23,Brake Pad,8735.0,Wear & Tear
S43220,V16842,2024-08-20,Suspension,13643.0,Discharge
S43221,V18086,2023-07-17,Brake Pad,8077.0,Discharge
S43222,V18741,2023-04-22,Suspension,1991.0,Discharge
S43223,V10685,2023-04-14,Engine,4079.0,Wear & Tear
S43224,V12458,2022-05-21,Battery,9469.0,Malfunction
S43225,V18313,2022-01-03,Suspension,2749.0,Wear & Tear
S43226,V16237,2022-01-11,AC,9588.0,Wear & Tear
S43227,V13938,2022-09-01,Transmission,11607.0,Leakage
S43228,V13445,2022-10-20,Transmission,0.0,Wear & Tear
S43229,V10417,2023-04-30,Suspension,6298.0,Overheating
S43230,V13625,2023-11-12,Transmission,13284.0,Leakage
S43231,V11762,2023-01-29,Transmission,2718.0,Wear & Tear
S43232,V14538,2022-02-05,Transmission,1069.0,Wear & Tear
S43233,V15289,2024-05-29,Engine,5470.0,Discharge
S43234,V12562,2024-05-04,Transmission,3039.0,Malfunction
S43235,V19909,2022-05-16,Engine,7806.0,Discharge
S43236,V12348,2023-12-23,Battery,2952.0,Leakage
S43237,V17533,2024-07-25,Battery,9485.0,Malfunction
S43238,V19862,2022-02-28,Battery,3097.0,Discharge
S43239,V17941,2024-05-28,Battery,9007.0,Discharge
S43240,V19914,2023-05-23,Brake Pad,1016.0,Overheating
S43241,V14775,2023-05-06,Unknown,11249.0,Discharge
S43242,V14101,2022-11-09,Suspension,11557.0,Discharge
S43243,V15813,2022-03-29,Brake Pad,3114.0,Leakage
S43244,V10021,2022-11-13,Transmission,2905.0,Wear & Tear
S43245,V18853,2022-06-14,Battery,8306.0,Wear & Tear
S43246,V15950,2023-06-03,Engine,12171.0,Overheating
S43247,V10761,2024-09-19,Transmission,4397.0,Leakage
S43248,V15091,2022-10-27,Brake Pad,13188.0,Wear & Tear
S43249,V18907,2023-12-19,Suspension,2491.0,Leakage
S43250,V14146,2023-04-02,Suspension,5223.0,Wear & Tear
S43251,V10621,2022-07-28,Suspension,9099.0,Wear & Tear
S43252,V18333,2022-10-22,Suspension,8106.0,Wear & Tear
S43253,V14398,2024-01-13,AC,14806.0,Leakage
S43254,V17765,2023-10-20,AC,2403.0,Leakage
S43255,V14669,2023-12-29,Battery,1110.0,Leakage
S43256,V16040,2023-08-27,Suspension,11736.0,Overheating
S43257,V19566,2022-07-09,Transmission,3566.0,Malfunction
S43258,V10546,2023-09-22,AC,2842.0,Overheating
S43259,V13725,2023-02-11,Brake Pad,11954.0,Malfunction
S43260,V19295,2024-05-14,Battery,8493.0,Leakage
S43261,V15228,2023-02-01,AC,8816.0,Malfunction
S43262,V19184,2023-01-06,Suspension,5387.0,Leakage
S43263,V19586,2022-10-30,Brake Pad,11228.0,Malfunction
S43264,V12010,2024-08-24,AC,12273.0,Wear & Tear
S43265,V13520,2022-06-15,AC,1080.0,Leakage
S43266,V13202,2022-07-06,Transmission,3834.0,Leakage
S43267,V12662,2022-03-08,Engine,7964.0,Wear & Tear
S43268,V16398,2024-06-06,AC,7147.0,Discharge
S43269,V16316,2022-07-05,Transmission,3771.0,Leakage
S43270,V16473,2022-01-31,AC,1137.0,Wear & Tear
S43271,V18960,2023-01-27,AC,11943.0,Malfunction
S43272,V19150,2024-07-19,Battery,14412.0,Discharge
S43273,V13144,2024-02-25,Suspension,1005.0,Wear & Tear
S43274,V19597,2022-06-08,Battery,13835.0,Leakage
S43275,V13857,2023-11-17,Battery,14670.0,Leakage
S43276,V10020,2022-06-12,Engine,4747.0,Discharge
S43277,V14081,2023-05-15,Engine,6371.0,Wear & Tear
S43278,V14230,2024-01-23,AC,5250.0,Leakage
S43279,V19576,2023-04-02,Battery,9644.0,Discharge
S43280,V17651,2023-07-27,Transmission,11646.0,Discharge
S43281,V15010,2023-05-13,Battery,9564.0,Overheating
S43282,V17058,2023-07-02,AC,5984.0,Wear & Tear
S43283,V17879,2024-03-19,Brake Pad,11760.0,Malfunction
S43284,V13498,2022-09-17,Engine,14208.0,Leakage
S43285,V13193,2023-03-25,AC,8001.0,Wear & Tear
S43286,V10290,2024-07-16,Brake Pad,1115.0,Malfunction
S43287,V19534,2023-03-10,Battery,2138.0,Leakage
S43288,V17519,2022-06-12,Suspension,11835.0,Overheating
S43289,V10014,2023-07-29,Engine,11235.0,Leakage
S43290,V10361,2022-10-31,Engine,9730.0,Leakage
S43291,V19163,2022-07-04,Brake Pad,3427.0,Discharge
S43292,V11248,2023-11-30,Battery,14116.0,Leakage
S43293,V15116,2023-12-02,Engine,11366.0,Wear & Tear
S43294,V11527,2022-06-09,Battery,8472.0,Discharge
S43295,V13697,2022-01-01,Battery,3625.0,Overheating
S43296,V14326,2022-08-07,Battery,3001.0,Leakage
S43297,V11026,2023-10-05,Suspension,11297.0,Discharge
S43298,V12827,2023-01-20,AC,6336.0,Overheating
S43299,V13090,2022-03-19,Suspension,7149.0,Overheating
S43300,V10384,2023-05-22,Brake Pad,5515.0,Overheating
S43301,V17523,2023-03-28,Brake Pad,13828.0,Malfunction
S43302,V10985,2022-04-13,Suspension,3656.0,Discharge
S43303,V14228,2022-11-14,Transmission,0.0,Overheating
S43304,V15748,2023-01-03,Suspension,14377.0,Malfunction
S43305,V12261,2024-05-05,Suspension,0.0,Discharge
S43306,V10977,2023-05-12,Engine,14397.0,Discharge
S43307,V19228,2022-01-15,AC,11323.0,Discharge
S43308,V10426,2024-05-17,Suspension,13618.0,Leakage
S43309,V17380,2024-08-10,Battery,9898.0,Leakage
S43310,V19773,2023-12-31,Suspension,3797.0,Malfunction
S43311,V16642,2022-03-18,Suspension,12284.0,Wear & Tear
S43312,V14909,2024-04-28,Brake Pad,2988.0,Discharge
S43313,V17858,2022-03-01,Battery,7757.0,Leakage
S43314,V19595,2024-02-04,Battery,1142.0,Overheating
S43315,V11574,2024-08-21,Transmission,8498.0,Discharge
S43316,V13961,2023-04-21,AC,12317.0,Leakage
S43317,V11337,2023-06-18,Suspension,11296.0,Malfunction
S43318,V11400,2024-07-22,Engine,8730.0,Wear & Tear
S43319,V17480,2023-02-05,Transmission,4468.0,Malfunction
S43320,V15074,2022-11-11,Suspension,11299.0,Leakage
S43321,V12170,2022-04-15,Suspension,11080.0,Leakage
S43322,V12626,2023-11-25,Transmission,11515.0,Wear & Tear
S43323,V10337,2022-07-10,Suspension,11448.0,Overheating
S43324,V12668,2024-06-21,Engine,13845.0,Wear & Tear
S43325,V12309,2023-11-07,Brake Pad,8207.0,Discharge
S43326,V16124,2022-05-11,Transmission,14612.0,Leakage
S43327,V11258,2023-03-11,AC,8945.0,Leakage
S43328,V13858,2022-01-22,Brake Pad,3580.0,Discharge
S43329,V15455,2024-04-24,Battery,8092.0,Overheating
S43330,V19733,2023-05-15,Battery,14369.0,Leakage
S43331,V10819,2023-08-02,Battery,9376.0,Leakage
S43332,V13588,2024-06-21,Brake Pad,1549.0,Overheating
S43333,V18782,2022-06-15,Brake Pad,9295.0,Leakage
S43334,V17196,2022-04-02,Battery,11867.0,Discharge
S43335,V18082,2023-01-24,Battery,1410.0,Discharge
S43336,V11504,2022-04-02,Transmission,12569.0,Wear & Tear
S43337,V18873,2024-09-11,Engine,13642.0,Discharge
S43338,V10949,2023-01-27,Engine,3284.0,Overheating
S43339,V16060,2022-08-23,Engine,8076.0,Leakage
S43340,V12109,2023-07-22,Engine,9511.0,Overheating
S43341,V17266,2023-06-01,Engine,6136.0,Malfunction
S43342,V12621,2022-04-22,Suspension,5938.0,Leakage
S43343,V15650,2023-07-25,AC,2605.0,Overheating
S43344,V14085,2022-04-03,Engine,8737.0,Leakage
S43345,V11035,2024-04-02,Engine,11008.0,Leakage
S43346,V11262,2022-05-08,Transmission,2557.0,Leakage
S43347,V14835,2022-02-08,Suspension,11718.0,Leakage
S43348,V14005,2022-03-05,Transmission,14852.0,Wear & Tear
S43349,V16805,2022-12-15,Transmission,8035.0,Leakage
S43350,V12658,2024-03-10,Engine,3457.0,Discharge
S43351,V11319,2023-06-02,Battery,4707.0,Discharge
S43352,V13847,2023-05-15,Suspension,9383.0,Discharge
S43353,V14380,2022-04-23,Battery,2801.0,Overheating
S43354,V18845,2023-11-04,Suspension,12802.0,Discharge
S43355,V18787,2023-05-26,AC,5537.0,Leakage
S43356,V16498,2022-05-05,Brake Pad,1920.0,Discharge
S43357,V14755,2023-02-01,Suspension,3733.0,Leakage
S43358,V10981,2023-10-04,Suspension,14823.0,Malfunction
S43359,V17203,2022-08-14,AC,14261.0,Discharge
S43360,V11282,2022-01-28,AC,10422.0,Leakage
S43361,V10643,2022-11-12,Engine,10686.0,Wear & Tear
S43362,V19893,2022-12-17,Suspension,5697.0,Wear & Tear
S43363,V16877,2023-10-17,Engine,7585.0,Malfunction
S43364,V16851,2023-10-20,Battery,5250.0,Discharge
S43365,V18043,2023-08-15,Suspension,2717.0,Wear & Tear
S43366,V16920,2024-03-03,Brake Pad,11494.0,Overheating
S43367,V10542,2023-06-14,Battery,9685.0,Overheating
S43368,V10251,2023-12-27,Suspension,12385.0,Overheating
S43369,V18754,2023-07-29,Suspension,1996.0,Leakage
S43370,V19343,2022-11-05,Battery,6749.0,Discharge
S43371,V13759,2024-08-10,Brake Pad,2709.0,Wear & Tear
S43372,V13247,2023-06-28,Battery,7993.0,Wear & Tear
S43373,V19925,2022-10-16,Suspension,14661.0,Leakage
S43374,V16209,2024-02-12,Engine,12823.0,Overheating
S43375,V13825,2024-04-12,AC,13654.0,Malfunction
S43376,V17738,2024-09-14,Brake Pad,8347.0,Discharge
S43377,V15318,2023-02-22,Suspension,14899.0,Wear & Tear
S43378,V12856,2022-08-02,Transmission,9422.0,Malfunction
S43379,V19351,2023-05-26,Brake Pad,8276.0,Overheating
S43380,V16498,2024-02-23,Engine,14739.0,Malfunction
S43381,V12543,2024-01-02,Brake Pad,6057.0,Malfunction
S43382,V15416,2022-04-11,Brake Pad,13165.0,Discharge
S43383,V12300,2024-04-23,Engine,12428.0,Discharge
S43384,V11403,2022-06-20,Suspension,2556.0,Overheating
S43385,V19186,2022-06-17,AC,0.0,Wear & Tear
S43386,V18701,2023-07-20,Brake Pad,6060.0,Discharge
S43387,V10770,2023-05-03,Brake Pad,11845.0,Discharge
S43388,V19348,2023-03-26,Transmission,11773.0,Malfunction
S43389,V11708,2023-10-31,Engine,7320.0,Overheating
S43390,V15114,2022-05-19,Transmission,8978.0,Wear & Tear
S43391,V14031,2023-08-04,Suspension,7044.0,Malfunction
S43392,V12015,2022-09-16,Transmission,4840.0,Leakage
S43393,V16397,2022-12-02,Suspension,8688.0,Leakage
S43394,V12141,2022-11-03,Engine,0.0,Overheating
S43395,V11390,2022-02-28,Transmission,9869.0,Wear & Tear
S43396,V19195,2023-12-01,Battery,1177.0,Leakage
S43397,V12383,2023-12-21,Engine,12135.0,Discharge
S43398,V13974,2023-09-30,Engine,10379.0,Discharge
S43399,V12396,2024-08-19,Brake Pad,3301.0,Discharge
S43400,V10398,2024-03-03,Transmission,6446.0,Malfunction
S43401,V14238,2022-09-26,Suspension,5124.0,Wear & Tear
S43402,V16872,2024-04-20,Battery,4846.0,Leakage
S43403,V14750,2023-06-15,Suspension,1794.0,Overheating
S43404,V17382,2022-06-13,Transmission,6821.0,Malfunction
S43405,V15224,2024-07-16,Suspension,13090.0,Malfunction
S43406,V14715,2023-10-20,Suspension,3612.0,Leakage
S43407,V14001,2024-04-02,Engine,9513.0,Discharge
S43408,V13478,2023-03-20,Engine,12168.0,Discharge
S43409,V16650,2022-11-27,Transmission,2943.0,Wear & Tear
S43410,V12239,2022-05-15,Brake Pad,13350.0,Overheating
S43411,V14543,2024-01-16,AC,10034.0,Wear & Tear
S43412,V15637,2024-03-10,Engine,2088.0,Wear & Tear
S43413,V11717,2022-12-12,Brake Pad,10119.0,Discharge
S43414,V19323,2023-12-27,Brake Pad,4435.0,Discharge
S43415,V14521,2022-01-13,Brake Pad,14021.0,Leakage
S43416,V10082,2022-07-10,Unknown,12937.0,Leakage
S43417,V10117,2022-09-09,Engine,14944.0,Leakage
S43418,V18970,2023-05-13,Transmission,11378.0,Discharge
S43419,V10995,2024-05-04,Engine,3352.0,Malfunction
S43420,V19003,2024-02-29,AC,9938.0,Discharge
S43421,V18974,2024-01-10,Suspension,13648.0,Leakage
S43422,V16267,2022-02-25,Transmission,3206.0,Leakage
S43423,V18224,2022-09-12,AC,6879.0,Discharge
S43424,V18089,2022-05-14,Transmission,8747.0,Malfunction
S43425,V19170,2022-10-07,Transmission,10101.0,Overheating
S43426,V12454,2022-01-20,Suspension,10279.0,Malfunction
S43427,V17437,2023-09-25,Transmission,14221.0,Wear & Tear
S43428,V16557,2024-04-14,Transmission,10627.0,Wear & Tear
S43429,V11222,2023-12-20,Engine,2448.0,Wear & Tear
S43430,V19180,2023-08-27,Engine,11637.0,Discharge
S43431,V16183,2023-01-10,Brake Pad,13474.0,Leakage
S43432,V12758,2023-05-06,Brake Pad,10802.0,Leakage
S43433,V18593,2022-03-28,Transmission,1791.0,Leakage
S43434,V19743,2022-09-24,Battery,4723.0,Wear & Tear
S43435,V10627,2024-05-16,Transmission,8882.0,Wear & Tear
S43436,V14489,2023-01-11,Suspension,14238.0,Malfunction
S43437,V15540,2024-01-02,AC,7668.0,Malfunction
S43438,V11822,2022-01-26,Battery,12068.0,Malfunction
S43439,V16998,2024-08-29,Battery,5150.0,Discharge
S43440,V19281,2023-07-03,Engine,14849.0,Wear & Tear
S43441,V12969,2023-05-13,Unknown,12262.0,Leakage
S43442,V15203,2022-11-09,Transmission,14885.0,Discharge
S43443,V12499,2023-08-13,Suspension,14217.0,Overheating
S43444,V17412,2022-10-13,Suspension,13983.0,Overheating
S43445,V10329,2022-09-21,Battery,8381.0,Malfunction
S43446,V16141,2024-02-12,Suspension,2235.0,Malfunction
S43447,V12912,2023-03-04,Engine,14206.0,Malfunction
S43448,V15451,2023-06-29,AC,6975.0,Wear & Tear
S43449,V13713,2024-07-05,Suspension,13660.0,Malfunction
S43450,V12315,2023-12-20,Brake Pad,4341.0,Malfunction
S43451,V16816,2023-01-18,Battery,13159.0,Leakage
S43452,V14401,2024-08-06,Battery,2966.0,Overheating
S43453,V14430,2022-07-17,Brake Pad,6585.0,Malfunction
S43454,V11820,2022-02-09,Engine,14551.0,Overheating
S43455,V10959,2022-06-30,AC,11915.0,Leakage
S43456,V15588,2022-10-20,Engine,7548.0,Malfunction
S43457,V13762,2023-09-28,Engine,9970.0,Discharge
S43458,V17204,2023-04-04,Engine,14572.0,Leakage
S43459,V11846,2022-11-09,Battery,4566.0,Malfunction
S43460,V10035,2024-01-03,Engine,4151.0,Leakage
S43461,V15986,2024-09-19,AC,12285.0,Wear & Tear
S43462,V15099,2023-06-02,Suspension,6041.0,Wear & Tear
S43463,V13269,2022-02-11,Transmission,4138.0,Wear & Tear
S43464,V10648,2022-12-15,Transmission,12561.0,Discharge
S43465,V12865,2023-02-24,Unknown,10803.0,Wear & Tear
S43466,V10293,2022-09-11,Suspension,11289.0,Wear & Tear
S43467,V13868,2023-08-05,AC,11161.0,Discharge
S43468,V17385,2024-09-09,AC,4007.0,Wear & Tear
S43469,V19840,2023-12-23,AC,3304.0,Wear & Tear
S43470,V15399,2024-06-24,AC,11592.0,Malfunction
S43471,V16124,2022-06-21,Brake Pad,2802.0,Wear & Tear
S43472,V13084,2024-04-06,Battery,9009.0,Leakage
S43473,V12652,2023-02-06,AC,10765.0,Malfunction
S43474,V16833,2022-06-19,Transmission,11175.0,Overheating
S43475,V19945,2023-10-31,Brake Pad,10051.0,Malfunction
S43476,V16972,2024-07-05,Brake Pad,11113.0,Wear & Tear
S43477,V13927,2024-07-02,Battery,14255.0,Overheating
S43478,V16115,2022-01-31,AC,13645.0,Wear & Tear
S43479,V14767,2023-06-03,Suspension,14806.0,Malfunction
S43480,V16310,2023-01-15,Transmission,14295.0,Wear & Tear
S43481,V17913,2022-01-02,Battery,8652.0,Malfunction
S43482,V10248,2022-09-02,Brake Pad,14847.0,Wear & Tear
S43483,V11399,2023-08-26,Engine,1096.0,Overheating
S43484,V10673,2024-03-15,Engine,0.0,Malfunction
S43485,V18770,2024-03-26,AC,14806.0,Wear & Tear
S43486,V14500,2024-01-21,AC,7706.0,Overheating
S43487,V14058,2022-10-02,Brake Pad,11067.0,Wear & Tear
S43488,V17067,2024-02-14,Suspension,1837.0,Leakage
S43489,V12971,2024-05-31,AC,11997.0,Overheating
S43490,V13400,2022-09-12,Brake Pad,11499.0,Discharge
S43491,V19187,2023-08-19,Engine,9098.0,Overheating
S43492,V10472,2024-02-28,Suspension,5775.0,Wear & Tear
S43493,V12558,2023-10-09,Battery,14403.0,Wear & Tear
S43494,V12535,2023-06-17,Suspension,8106.0,Malfunction
S43495,V10356,2022-03-27,Brake Pad,10078.0,Wear & Tear
S43496,V14908,2023-05-22,Battery,5742.0,Leakage
S43497,V10340,2024-04-16,Engine,13747.0,Overheating
S43498,V17712,2023-09-27,Brake Pad,5770.0,Malfunction
S43499,V18526,2024-08-12,Engine,8493.0,Malfunction
S43500,V11307,2022-10-27,AC,3269.0,Leakage
S43501,V12748,2022-11-04,Brake Pad,11342.0,Leakage
S43502,V11254,2024-07-01,Suspension,0.0,Overheating
S43503,V19269,2024-09-18,Brake Pad,10961.0,Wear & Tear
S43504,V13875,2023-04-15,Brake Pad,2928.0,Wear & Tear
S43505,V15225,2023-09-11,Brake Pad,4060.0,Overheating
S43506,V10184,2022-01-21,Engine,12965.0,Overheating
S43507,V14909,2024-01-19,Transmission,13213.0,Overheating
S43508,V13334,2022-01-23,Battery,8669.0,Malfunction
S43509,V18591,2022-04-28,Brake Pad,7933.0,Overheating
S43510,V14696,2023-06-11,AC,10447.0,Malfunction
S43511,V18431,2023-09-15,Suspension,4909.0,Overheating
S43512,V14958,2022-07-31,Brake Pad,9068.0,Malfunction
S43513,V18930,2022-12-27,AC,3490.0,Wear & Tear
S43514,V16564,2022-04-01,Suspension,14212.0,Leakage
S43515,V14289,2023-08-10,Battery,1677.0,Malfunction
S43516,V18924,2023-04-22,Battery,13694.0,Discharge
S43517,V13112,2023-06-21,Suspension,7772.0,Wear & Tear
S43518,V18373,2022-04-04,Engine,11024.0,Discharge
S43519,V19398,2022-01-07,Transmission,2470.0,Overheating
S43520,V17692,2024-03-08,Brake Pad,4172.0,Overheating
S43521,V12033,2022-06-17,Transmission,8887.0,Wear & Tear
S43522,V11565,2023-11-04,AC,12377.0,Malfunction
S43523,V10845,2022-02-14,Battery,13787.0,Overheating
S43524,V11323,2022-04-19,Engine,10504.0,Leakage
S43525,V14936,2024-03-03,Engine,9606.0,Wear & Tear
S43526,V17672,2022-03-04,Suspension,12811.0,Leakage
S43527,V10486,2022-06-21,Brake Pad,9740.0,Overheating
S43528,V15798,2024-04-28,Transmission,8253.0,Wear & Tear
S43529,V15182,2022-08-24,Brake Pad,10034.0,Leakage
S43530,V18407,2022-09-17,Transmission,1408.0,Leakage
S43531,V17701,2024-03-09,AC,14162.0,Overheating
S43532,V14138,2024-07-06,AC,5683.0,Malfunction
S43533,V12743,2024-05-03,Transmission,11907.0,Malfunction
S43534,V12490,2024-03-27,Suspension,5651.0,Overheating
S43535,V15835,2024-09-04,Battery,13159.0,Leakage
S43536,V12924,2023-11-02,Battery,4200.0,Malfunction
S43537,V16231,2024-05-17,Suspension,7794.0,Wear & Tear
S43538,V15939,2024-07-27,Engine,9031.0,Wear & Tear
S43539,V10446,2023-05-05,AC,5438.0,Leakage
S43540,V17776,2023-07-31,Suspension,2884.0,Leakage
S43541,V19088,2024-03-22,Suspension,5390.0,Leakage
S43542,V15018,2022-12-15,Transmission,5098.0,Malfunction
S43543,V10822,2023-08-30,AC,6619.0,Wear & Tear
S43544,V14401,2023-02-19,Battery,14383.0,Discharge
S43545,V10192,2024-08-08,Transmission,8875.0,Discharge
S43546,V16316,2022-04-21,Unknown,12626.0,Overheating
S43547,V14357,2022-11-17,Battery,1169.0,Discharge
S43548,V16897,2023-07-11,Battery,10684.0,Leakage
S43549,V16575,2022-05-15,Battery,6719.0,Overheating
S43550,V17468,2022-02-16,Engine,5043.0,Discharge
S43551,V15774,2022-04-05,Suspension,12368.0,Overheating
S43552,V16559,2023-02-10,Battery,1661.0,Wear & Tear
S43553,V14149,2022-08-07,Transmission,5190.0,Wear & Tear
S43554,V10806,2023-02-27,Suspension,4723.0,Malfunction
S43555,V17216,2023-04-08,AC,13996.0,Leakage
S43556,V11362,2022-09-11,AC,7144.0,Leakage
S43557,V10541,2024-09-12,Battery,11389.0,Overheating
S43558,V10964,2022-05-12,Engine,8891.0,Malfunction
S43559,V15458,2023-01-14,Engine,9572.0,Discharge
S43560,V15129,2024-07-25,Engine,14788.0,Discharge
S43561,V15065,2022-06-08,Suspension,11634.0,Wear & Tear
S43562,V15151,2023-10-03,Suspension,10250.0,Wear & Tear
S43563,V16790,2022-12-15,Engine,1837.0,Discharge
S43564,V19390,2022-06-04,Engine,11049.0,Leakage
S43565,V11928,2023-03-04,AC,5266.0,Discharge
S43566,V17455,2024-06-22,Battery,13138.0,Leakage
S43567,V14650,2022-12-12,Transmission,2724.0,Leakage
S43568,V13447,2023-03-22,Battery,13802.0,Malfunction
S43569,V13126,2022-05-10,Transmission,14060.0,Wear & Tear
S43570,V10498,2023-03-31,Battery,14700.0,Overheating
S43571,V16978,2023-12-13,AC,11530.0,Overheating
S43572,V14100,2022-09-13,Battery,7960.0,Overheating
S43573,V13320,2022-08-04,Battery,6570.0,Discharge
S43574,V10826,2023-11-06,Brake Pad,4289.0,Leakage
S43575,V13490,2022-11-03,Battery,11567.0,Discharge
S43576,V10944,2023-02-09,Brake Pad,12174.0,Discharge
S43577,V15444,2023-11-28,Transmission,6509.0,Overheating
S43578,V11256,2024-03-28,Transmission,5203.0,Malfunction
S43579,V11288,2023-04-22,Transmission,4534.0,Malfunction
S43580,V14394,2022-02-26,Engine,9640.0,Overheating
S43581,V19986,2023-12-18,Suspension,4352.0,Wear & Tear
S43582,V14739,2024-02-02,Unknown,3482.0,Malfunction
S43583,V18768,2023-09-29,Brake Pad,1282.0,Leakage
S43584,V12844,2022-12-11,AC,7391.0,Discharge
S43585,V15896,2023-06-06,Transmission,8266.0,Malfunction
S43586,V14823,2023-10-23,Transmission,2562.0,Wear & Tear
S43587,V14333,2022-01-19,Transmission,9701.0,Discharge
S43588,V19689,2023-02-01,Battery,13254.0,Overheating
S43589,V15500,2023-06-27,Engine,7132.0,Overheating
S43590,V14540,2023-08-03,AC,14811.0,Leakage
S43591,V11255,2023-12-15,Engine,8872.0,Discharge
S43592,V15954,2023-12-14,Brake Pad,0.0,Malfunction
S43593,V17461,2022-07-31,Engine,12262.0,Malfunction
S43594,V17382,2022-03-06,Engine,11043.0,Overheating
S43595,V16596,2022-07-24,Transmission,1530.0,Leakage
S43596,V13356,2023-05-10,Battery,1469.0,Leakage
S43597,V18220,2024-04-19,Engine,9755.0,Leakage
S43598,V12819,2022-02-14,Battery,2102.0,Wear & Tear
S43599,V11153,2022-02-19,Brake Pad,12949.0,Overheating
S43600,V15977,2023-06-11,Suspension,3715.0,Wear & Tear
S43601,V15814,2023-12-26,AC,8679.0,Malfunction
S43602,V13422,2023-04-18,AC,13759.0,Discharge
S43603,V12961,2022-05-24,Suspension,12786.0,Overheating
S43604,V13489,2022-10-14,Suspension,3571.0,Wear & Tear
S43605,V18412,2023-12-06,AC,5001.0,Leakage
